This is the 3rd cover I have bought for my Reader that I actually like (previous ones were more expensive & didn't last).<br />It is nicely made & attractive too. My only wish is that it had a light attached for better visability.,verified
Excellent and easy to use.,verified
Ehh,not_verified
Great price.  Now I don't have my wife complaining about being cold in my 11 year old truck whose heater is a little slow to warm up.,verified
"I ordered my armband just a few fays ago (like 3 days), and I received it today. Shipping was fast! I haven't received the Ipod I ordered yet but my brother has the same Ipod that fits with the armband. So I tried it on and it fits comfortably around my arm, its easy to put in the silicone case. It even came with the screen protectors and click wheel protecter. I think this product is a must buy for running with an Ipod.",verified
"I have used it almost everyday for an entire year. Edge is getting a bit worn, but everything else still looks new. Bluetooth keyboard holds a charge for weeks. Great buy.",verified
"At first I was a little scared to order this case since I was not able to see the front in the photos, but once I received it I fell in love with it. This case feels like a hard rubber and soft plastic combination. It is light and nonintrusive of the design of the iPad. The stand component piece works well also. You can snap it for multiple angles in both portrait and landscape modes. It is also grest for typing i find. Best of all this seller includes a screen protector with the case that was perfect, and doesn't take away from the touch screen feedback in anyway. I love the case and plan on continuing the use of it as it serves all my needs of protection and usefulness for my iPad.",verified
"so disappointed in this fm transmitter, had it for 1 day took it out of the port in the car and it came out in peices!! very shabily made!!! Dont waste your hard earned money!!",not_verified
"This product is not made with the new Ipod Nano, 3rd generation in mind.  I'm having trouble returning the unopened package. JR rep told me they didn't recognize this item sold through Amazon, and Amazon told me to contact JR, which I did without success.  Do not buy unless you know exactly what you're getting.[[ASIN:B000LK3DQ2 Belkin iPod Accessory Car Kit]]",not_verified
"I purchased this to use with my wireless bluetooth headphones on the treadmill, since it is difficult to hear my TV while running. unfortunately, it just doesn't transmit loudly enough. It worked immediately and setup easily, but didn't serve the need for the reason we purchased it.",verified
"Never again will i be stuck trying to find a spot close enough to the outlet while my device is charging.  Works great, and never had any problems!",verified
"I bought two of these cables, one for me, one for my wife. Mine came damaged, but amazon's customer service being as they always are, were very easy to work with on a refund. The other one works great. It is plenty long to reach the couch from the wall, she can lay in bed on her iPad while it is plugged in. Charges the same as any regular OEM cord. My wife loves hers and I look forward to my replacement getting here so I can enjoy mine too. Extra bonus, this company gives you a free cable upon writing a review so I look forward to having a spare.",verified
Rather than buy a new IPod my 15 year son in about 15 min put this replacement screen on and it looks brand new!,verified
"&#34;Excellent item. The only down side is I cannot find a software or cable that work with it on any operating system of any year, so unfortunately programming it is not really an option.&#34;",verified
"Bought this for working out at the gym, but the material was really cheap.  The clip was a spring similar to a hair clip- so I guess you get what you paid for. My clip also seemed defective so I just returned, Yes, the shipment fees may have cost more, but keeping it or throwing it away would have bothered me more! But I gave it 2 stars because I didn't have a problem returning the item. No issues with the seller, just the item.",verified
Do not buy this if you count on it standing on it's own (as it is shown in the picture).  It will eventually fall over and no longer stay up.   I ended up using some 2 sided tape to hold it to my dash.  But that was only temporary.,verified
"When i got my tablet I wasn't sure what kind of a case I would like. Originally I had a gel cover. Those don't do anything.  Then I got a the leather case that Verizon offered. I just didn't like it. It would fall over if I tried to set it up.  This case is really good. I like the rim of leather that goes around the face of the tablet. It provides a good thumb hold. Plus it's pink. The way it sets up is OK. It could have more ways to have different angles.  The way it sets up to be a gentle angle comes out and flops out easily.  So there are only two angles, straight up and a slight angle.  Which the slight angle is virtually useless.  Even with all that said, I still like it better than the cover I got from Verizon.  Plus this one was a better price even though I got a really good discount on the one when i got my tablet.",verified
very good product,not_verified
I brought this item when it first came out. Nice unit but it has problems with the USB conectors. I returned it.,verified
This is exactly what I needed. Using it on my boat. Perfect!,verified
FAST SHIPPING NEW PRODUCT AS ADVERTISED THE UNIT WAS THE CORRECT FIT FOR THE APPLICATION AS STATED IN THE ADD,verified
"I ordered this one for my daughter, I thought it was too cute once I opened box! She love it herself! I'm ordering her more colors!",verified
"This little dash cam is amazing,not only it's easy to install, also the video images are crystal clear at daytime and as clear as your eyes can see at night.It hides behind the rear view mirror perfectly, and all the controls are easy to use. Although it is a little pricey i would recommend to anyone who needs a dash cam.",verified
"lets face it, when it comes to docking stations for cars, there really aren't any good options, there are just some options that are better than others.  This bracketron mobile windshield mount makes the best out of a bad situation.  It doesn't look totally ridiculous (which many of these type of mounts do) and if you bend the neck just right, you can help keeping the entire thing from rattling against the dash.  I did have issue with the 2 side buttons, as they stopped engaging the opening and closing mechanism after about 6 months of use.  since I couldn't find a replacement part, I just ended up ordering the same thing on amazon, and just replaced the cradle part, since it was the only part broken.<br /><br />the other nice thing about this is that it is universal.  I was having a difficult time finding a cradle that didn't require it to be plugged into the bottom of the iphone, and I couldn't have this, as I have an iphone cable hooked directly into my car stereo that needs to plug into the phone.",verified
"work great, very heavy duty.  Recommend!",verified
Really only needed the skin. Happy to have an extra belt clip. Fish keychain is worthless. Rest is only meh.,verified
"I bought this case for my ipod and the next day, a few of the crystals fell off and it didn't fit in my ipod dock either. Not worth the money!!!",verified
"The Phone cover is a very poor quality-Not leather.It was extremely difficult to fit onto the phone.It is really overpriced.The only good point was extremely fast delivery time.Remember the old addage:\\""You get what you pay for.\\""I would not reccomend this product",verified
"The item is exactly what I ordered, very fast shipping and the cords charge my phone super fast!!! Highly recommend.",verified
"12/25/13<br />This system was delivered on time and well packaged. I have it hooked to my ps3 mainly for movies. I hooked it up last night and enjoyed watching Netflix. Played with the remote, set my FM stations. I don't like the retractable metal antenna, I would have preferred a wired one. The antenna is mounted on the back of the sub woofer with 2 screws so I imagine it can be replaced.<br /><br />The sound is okay, the bass is a little better when using the radio. I haven't tried the USB yet but so far the one SD card I have does't work. I shut it off with the remote last night when I tried to turn it on with the remote this morning it did not work. I am hoping I may have gotten a bad battery which is easy to replace. Chances are I will not use the SD/USB, I bought it mainly for the remote, but I would like to get what I paid for. I will get a new battery for the remote, if that doesn't work I will be forced to RMA it. If everything had worked I would have given it five stars.",verified
"Used in adding electrical  components to my ATV and they worked vary well, price not bad eather. Recommended to others",verified
"great product for the money. was handed down a small tomtom and was having difficulty seeing the map. this mount allowed me to decease the distance from the windshield to me so i could view the screen closer without blocking my driving view. i prefer this over other mounts i have had in the past just because i have the option to bring it any which way i desire. whether i need it closer to me or back towards the windshield, it only requires a simple maneuver to adjust while at the same time holding its suction.",verified
Awesome,verified
"Works just great, very happy with the purchase. Simple to operate. Great for use on a walk, very good sound.",verified
It is easy to turn on and off but with no instructions i cannot read japanes language so i dont know to program it.,verified
I'm happy with what I got. It was exactly what I thought it would be.,verified
High quality product worthy of 4 stars,verified
"After having this dock for about two years, the sound would get kind of fuzzy and if the volume was a little bit higher to hear from a further distance, it would crackle. It also has no volume adjustment for the music alarm, so be prepared to be scared out of your sleep.",not_verified
"Perfect for my Father to hook up his headphones! He likes things simple, and this fit the bill for him",verified
So cute,verified
These chargers are the only ones I ever buy anymore. I have had several. They are great for price and I can leave one in every room and both vehicles. Highly recommended.,verified
"works fine, i like the coil action. sound quality seems fine, time will tell how cable holds up to being coiled/uncoiled.",verified
Works great with my Droid Maxx (non-Razr)...actually works a little too well...I forget to turn it off and it is still attached to my phone 35 feet away in my living room.,verified
Good buy for small car,verified
The reason I did not give a 5 is that I couldnt use on my TV remotes.  My husband has had to use twice in the week we have had it.,verified
awesome sound,verified
"It was cheaper than the ones in the Mac Store so I bought it. I also purchase the adapter from another vendor which I don't remember the name. The ones that come with the Iphone are more fragile so these haven't breakup yet. It takes more time to charge it and some times I have to disconnect and connect it again but I don't really know if the trouble is the cable or the adapter, that is from another company. Bottom line: it works more slowly but still works and are a lot cheaper so I don't regret buying it.",not_verified
"JL Audio is the best. I have 2 of these in the earlier model (12wov-2)and they sound better than any system ive heard. I put them in a labrynth ported box and i really think it makes all the difference in the world. im runnin them with a rockford p500. You really dont need alot of power for these. 250watts each is enough to piss everyone off in my neighborhood. They also dont sound like other subs. Rockford p2's hit as hard but the sound quality is uncomparable. I Love these subs and for the price, who wouldnt?",not_verified
"This product is fantastic - fits perfectly on my arm and doesn't slip off after getting sweaty during a run.  But even better is the customer service.  After I ordered the product, I got a personal email from the company asking me to double check my address and info - which was a hidden blessing because I had just moved and forgot to update my new address on amazon.com.  They saved my armband from being lost in the mail.  Great service!  Thank you!",verified
Works as expected. I got a couple of them so that I can leave the in rooms that I usually charge in.  would buy again.,verified
"Whats great, charge time slower than expected but it gets the job done.",verified
"This thing is great!  Extremely long battery life - I think I got 25 hours on a recent trip to Thailand.  I use this with a Nokia N800, which it links up to fast and without a problem.  It finds multiple satellite signals within a minute - usually at least ten.  It has a user replaceable, commonly available (which means cheap!) battery.  Is there anything wrong with this GPS unit?  Not that I can see.  If you're in the market for a standalone GPS unit, this is the one you want!",verified
"I have been using the IMP1000 Power pack for about 2 months now. This product is fantastic.  I made the purchase because I needed a power pack for a 2 week trip to Alaska.  We used this power pack for 2 weeks in National Parks, hiking trips and car travels.  It worked flawlessly.  I used the product about 12 hours the first day to power a GoPro Hero camera as we filmed HD video of our travels thru Denali National Park.  When we got back to our cabin....I thought I would recharge the power pack.  I was pleasantly surprised to see it still had about 80% of a charge left.  I decided that I would see how long I could go on a single charge.  After about 5 days of filming, Ipod Touch 1st gen, and an android cell phone recharging....the power pack needed to be recharged.  This is a terrific battery and perfect for my Alaska vacation.  We continued to use the power pack thru-out the remainer of our vacation and had absolutely no problems.            Returning from Alaska, I decided to see how the battery pack would handle the daily grid on a construction site.  I used my Android phone 8 hours a day streaming music and the power pack kept the phone going strong all day.  I was able to go 3 1/2 days before I needed to recharge the power pack.  I never have run the battery completely down.  The indicator light was flashing 1 light so I figured time to recharge.  It has been about 2 months since my purchase.  I am very impressed by this power pack.  Several people have inquired about it and indicated they plan to purchase one.  I also took it over to the US Cellular store and they were very interested in it.  They commented they have had alot of customers asking about a battery like this.....but didnt know it existed.",verified
"I bought this radio mostly for its SD card reading ability and because the reviews were generally positive. SD cards can load VERY slowly if you have a lot of tracks on them. The control layout is acceptable, but not great. Sound seems fine, but I'm no audiophile. Fairly often (maybe 1 in 4) it forgets which track you left off on after powering down, which can be an annoyance. Additionally, this radio does not recall where in a track you stopped. This makes it difficult to use with podcasts, especially when combined with its slow fast forward (only 2x speed). This means that if you stop most of the way through an hour podcast, it goes right back to the beginning. Consequently I use my ipod via the aux in input to listen to podcasts. Sometimes the jack needs to be jiggled when the audio goes out. I've tested and it's not the cable. Rarely with more than about 80 tracks on an SD card, the radio will start playing static. If you've turned it up to listen to a quiet podcast, this can be extremely loud! Power cycling the radio and then skipping tracks until you reach the one it left off on fixes this, but it's still annoying.    Basically, think about what you need in a radio. If you like longer podcasts, go with something else (although user's manuals and reviews often neglect to mention anything about track position saving, so good luck). If you just want to listen to music or short podcasts, and don't mind some minor glitches, then this system could do the job for you. Now that we have very tiny USB thumb drives, the SD card reading feature is a lot less important.    Anybody know an USB mp3 radio that remembers position in the last track?",verified
The product does not have a long life.  I used it for several months and it died. I would not buy another one from this company.,verified
"Cost a little more than I expected, but was ok.  Has lived up to my expectations.  Like the product and brand name",verified
GPS - I used the GPS for vacation this past week - it kept shutting off after 3hrs in use. ( the screen would go black) I had to go to the nearest Walmart and purchase a brand new one. I didn't contact seller because I would then need to pay s/h to send it back.,verified
"It packs a great sound for something so small. Just connect it, extend the top, and enjoy the sound. And it's inexpensive, too. Highly recommended.",not_verified
These get the job done.  Not sure why the black one is significantly thinner and a different material than the white one though... question the longevity of it.,verified
When we ordered this we thought being a &#34;skin&#34; it would be a covering for the iPod.  What we received was a sticker.  A very expensive sticker at that.  Trying to contact the seller for return.  If indeed we received the correct product I feel this item is very misleading and an image of the sticker should be shown and should be described as a decal.,verified
"I bought nine of these and loaded each one with a custom playlist for each family member or friend. Each one worked perfectly; not a single one was &#34;defective.&#34;<br /><br />Some down sides:<br /><br />1. Some came in little plastic boxes and some came with cords and some came with earbuds. Some didn't come with anything. Be prepared to have to get one or all of these things. Be aware that a mini usb cable is less than a dollar here on Amazon. You might have to purchase one to charge the device.<br /><br />2. THEY DO NOT COME WITH STORAGE. I think most of the reviews that claim that this device didn't work is failing to understand what that means. In plain English, it won't hold your songs unless you buy an extra piece. The description says this. You were informed when you purchased it. There's a five dollar piece that is required before you can use this. You might already have this piece because it's commonly used in cameras, mobile phones, and other electronics. You can buy one on Amazon for less than 5 dollars.<br /><br />Note: The storage is supposed to be up to 8GB. I saw a review of a guy who got a much larger Micro SD card to work, but when I used a larger card the songs started to skip (like a scratched CD) and didn't sound right. You really don't need more than 8.<br /><br />The awesome things:<br /><br />1. It's lightweight<br />2. It plays songs with really decent quality if you use good mp3 files<br />3. the charge lasts for a long time (there's no screen to power and it takes very little energy). Use the switch on the side to turn it off when you're not using it. There's a red light to indicate when it's on.<br />4. You can arrange the songs in the order you want them to play. When I made my gifts, I wanted an intro track to play first. The way you make sure your songs play in order is to drag your files onto the card in the order you want them to play. That's it.<br /><br />To use:<br />1. Make sure it's completely charged. Use the mini USB cordto plug it in. It will light up to indicate it's charging. There's no way to know when it's full. Just charge overnight.<br />2. Use a Micro SD card adapter to connect the card to the computer. Most Micro SDs come with an adapter. There are several on Amazon under 5 dollars that include the adapter.<br />3. Open the file folder and drag mp3 files into the folder. Drag them in the order you want them to play (don't rearrange them once they're in there, just add them in batches or one by one in the order).<br />4. Safely remove your Micro SD card adapter.<br />5. Slide the Micro SD card into your player (it will have the underside facing you if you're looking straight at the front where the play button is). Press it until you hear a click.<br />6. Switch the unit &#34;on&#34; and it will automatically start playing. Have earbuds or headphones plugged in while you do this.",not_verified
I have been looking for a case for my son and this one was the one he picked out.  The fact that this iPod is a really old model made it hard to find in stores.  Thank you for having this case available.,verified
it is great cant have enough phone chargers reaches where i need it and it goes in my car outlet so thats a plus,verified
fit perfectly and works great!,verified
It's colors are gorgeous and the background was blended with the front sticker. Worth the price. I've had it for a while and the sticker has stayed on so far.,verified
"I bought this for my sister for her 12th birthday and was disappointed when they arrived because the speakers are very small and the quality is not the best. The sound quality is very quiet and just the overall quality of this product is poor. No wonder they were under 10 bucks so I didn't lose much. I'd definitely recommend buying other speakers, especially for 12 year olds who can play rough and like their music loud lol.",verified
"shiping was fast and it was a cute pouch but its too complicated to use is not an easy access phone holder, it did arive in grat conditions....ADRY",verified
"I wanted a low profile case to make my iPod a little less slippery and (less important) to guard against scratches. This case does both. In the month or so of light duty (no drops) that I've had it, it's shed two of it's corners. I'll post pix of the corners to the user area. Not the end of the world, but disappointing. I'm counting the days until Smallworks brings their Touch 4G Lego case ([...]) to market.",verified
Plastic is of poor quality and not sturdy.  Wouldn't hold the GPS without pulling out of the AC vent.  A real struggle to keep anchors in place.  Don't waste your money,verified
"i bought this speaker for my 1997 lancer gsr, and it sounds really great with an amplifier. I'll probably buy one more set...",verified
"These wok well, so far.",verified
"I got this for my husband's TomTom. His stand broke and hew as looking for something more durable and easier to use. This gadget fit all of his needs. It is easy to install, very convenient, and you can take it out of the cup holder and nobody would know you have a tomtom in your car. Love it!",verified
When it works it works great. It does disconnect quite often and is temperamental. Wish they could fix the pairing issue and have it connect automatically and not drop so often.,not_verified
"Great case, fits perfectly. The only thing that's missing is a place to store the stylus that comes with it - although most if not all of the available cases available here don't have this option.",verified
"Great portable charger! Works on almost any phone with a USB charger! I charge my Samsung note 2, ipad mini, nook HD, Kindle HD fire and so much more! This would make a great Christmas present! Highly quality, great charger!",not_verified
I purchased three of these and none of them worked.  One of them worked for about 10 minutes and then the red light flashes on the head of the charger and it quits working.  Would give it a rating of zero stars but it won't let me.,verified
"This product was very difficult to put on to my kindle. It was also extremely difficult to get it to stay on. There is practically no \\""static\\"" cling. Would not buy this brand again.",verified
Great product it thought it was perfect and it even has an inside pocket<br />SO COOL and I LOVED the color and the price the price was perfect I highly recommend it to any shopping for a nook simple touch case,verified
I used to have one similar but this work great excellent product the only thing it's that i try to charge the battery of my BB but don't work for that. If you need it just for listen to music this is the right product.,verified
"The Hybrid Kickstand works fine and the black outer cover works great for screen protection.  Also, if you're interested in clipping the device to your clothing or bag, the clip function on the black outer cover works.  Here's what I would change:  the rubberized casing kickstand only allows for horizontal placement of the device.  The device cannot stand vertically while in the casing.  The black outer casing also has a kickstand -- that kickstand is a nice one that would allow both horizontal and vertical placement.  Unfortunately, the device only fits into the black outer casing with the screen covered.  The device, with or without the casing, does not fit screen side out in the black outer cover.  Because I don't carry my device around too often, the black outer cover is pretty useless.",verified
I love this cover fits great looks good and easy to hold on to would defiantly recommend this product to anyone,verified
Works like a charm.  This has the digitizer and all you do is replace the screen and its like a new phone.,verified
well first of all i needed this band case for gym.. so i was searching amazon one day and i found a nice suitable one so i didnt hesitate much and ordered it straight forward.. and within less then two weeks it was here!! im living in bahrain and it came from the U.S. so i thought that it will take time till it reaches me but i was amazed that it didnt take much and i appreciate your speed and quality ;)    i look forward in ordering more from your products!  thank you very very much   cheers...,not_verified
this case very sturdy but was slightly to big for my ipod 5,verified
Bought this case for my 5 yr old because I got tied of seeing her try to prop her iPad and it kept sliding on her. She loves it,verified
This unit really sucks. only works when it want to. the instructions dont tell you much of anything and the only map it come with is euro to buy a US map for it will cost you another 100 bucks or so and then the web site would not work. I hate it. waste of my hard earned money.,verified
It works as expected. I have a Sony cd player boombox with docking station tray This helps the iPhone rest on the player so the extender doesn't bend back like other reviewers stated,verified
"I purchased 3 of these units thinking they would work like simular units I have purchased for church in the past.  The problem is we record the service and place them on flash drives in mp3 format and with the other players we have if you insert the drive they will play the service or music.  This unit I can not get to play from USB, so i don't understand what the slot is even there for if it will not play music from it.  I tried all 3 devices just incase I had a bad one or two units.  As this is my only use for the units, I can not comment on other features except I did like that the battery is removal recharge unit, all the other simular unit the I have tried the battery is built in so when it dies the unit is trash.  To be clear it does charge inside of unit when plugged in, just that it could be replaced is nice.",verified
Awesome!!!<br /><br />Awesome!! 😉😉😉,verified
Well constructed clamping system to hold GPS on golf cart. Totally adjustable and securely holds a Garman G5 golf GPS.,verified
Very durable and still in one piece on my phone.  I love the bright color and it protects my phone from drops and scratches.,verified
"I purchased a Samsung 55-Inch 1080p 3D Slim LED HDTV in March of 2013. Unfortunately, I had trouble with this product, which meant I needed to make repairs through SquareTrade. Because I had a crazy schedule, and was making preparations for moving to another home, making an appointment with the SquareTrade technicians was hectic. They diagnosed the issues I had with the TV, and promptly sent parts out for the repair so that the parts were on-hand when the technician arrived. They were very patient and willing to work around my schedule. When the technician finally made the intended repairs, it became apparent overnight that the problem was not fixed. The technician turned in his report, and after he did, I called SquareTrade back to discuss the issues with my TV. Without hesitation, the man on the other end made the decision to reimburse my purchase price so that I could buy a replacement TV. There was no haggling over the amount or over my claim at all. The reimbursement has actually taken less time than the attempted repairs. I have nothing but praise for the way my claim was handled. I will continue to use SquareTrade wherever I need the service.",not_verified
"Allows me to plug in any headphone into my iPad.  flexible, well made and inexpensive.  Just what I was looking for.",verified
Bought 2 of the Leather Case Covers and Skin Combo's for my children for Christmas. The package arrived very quickly and the quality is great. The nook fits snuggly in the case and the kids love the colors!,verified
"This fm transmitter is better than others for a few reasons.     1. It comes with a remote (and it actually works)    2. It is very small and does not require an external power source so you can have your iWhatever-You-Have anywhere you want. You can move it around because there are no wires.    3. It has a power source so you can plug it in if you want to.    There are a few minor problems with this product, but it does not affect its functionality.    1. The power chord will power everything, but it will not charge my iPhone 3GS specifically. (It supposedly charges ipods and such though)    2. It is very small (yeah when this is the worst thing I can think of about this product you know its good). Its great how small it is; Be careful not to lose it.    At a few dollars in price I have no problem recommending this product. I have been using it for a while now with no problems.",verified
"I bought this for my car after watching to many Russian YouTube videos. I had problems with it at first but I figured out that this camera cannot handle a 32gb sd card like it says even a top of the line one. I purchased a 16gb class 10 top of the line sd card and haven't had any problems now. It's pretty awesome, it shows date time and so on, really good video recorded. Turns on and records automatically when I start the car. So for the price it's worth it just make sure not to get to large of a sd card, if it wasn't for that it would get 5 stars. And I wish that the windshield mount swiveled. But it's a really good suction cup. :)",verified
"Pros: The design is great. It is very stylish and modern. The top is a shiny kind of plastic while the bottom is a smooth matte finish that won't disappoint. The feel is not to rubbery while not to slippery which is perfect for holding. It feels like it has a high quality build to it and could probably survive a few drops. The lights are the perfect size and not too big like some other models; they turn off after half a minute so that if you are using at night they won't be to obtrusive. The charge time on this thing is awesome, maybe around. 3.5 times on my iPhone 4s.<br /><br />Cons: The lights turning off when the device is charging may be a con for some people but I found it useful. Small lights may make some people wish they were bigger. Also when you press the button once you aren't sure whether the battery will stay on by itself and waste battery. Maybe try an extended button hold time to turn the device fully on while just pressing it once to check the battery. The shiny surface can pickup fingerprints easily and if you have sweaty hands then it might get dirty quickly. Also the shiny sides bugged me the most because they weren't metal but some plastic with a shiny covering making it feel cheap. The charger and cord also feel poorly built and could be made of high quality materials. The LED indicators weren't fully accurate because the battery pack would keep most of its charge on the third LED and then dwindle very quickly on the last two.<br /><br />Suggestions: Make more button modes like off functions, or 4 second press to turn one, one press to check battery etc. Include a case and a wall and car charger. Make the sides out of real metal or something that feels higher quality. Even out the LED indicators so that they accurately tell the battery life left. Maybe try a little more matter look instead of the shiny surface.",not_verified
...to mount...to link up...and use. Have one on all 3 of my bicycles. No wires. Love it. No glitches. Buy without reservations.,verified
"I was very please with all three of the book lights I purchased.  I bought two for gifts and one for myself.  My Mom can finally read again with losing most of her eyesight due to an illness.  The light works wonders, my grandchild reads more that she ever did because she feels like an adult.",verified
"Ok, I'm challenged I guess.  Destroyed the first one, got the second one on ok with no little bubbles. But now I have two nooks and only one screen protected.  Guess I'll have to buy another 2pack and try again.",verified
"The only good thing about this is the remote control. Daylight picture quality is almost acceptable, nighttime picture quality is not. I returned it.",verified
I placed the order as a trial & the mp3 player i received was awesome for the price I paid. I plugged in with my personal headphones & the sound quality was amazing.. Value for money.. The delivery was also quick. I would recommend it to all my friends & family :),verified
"Very small but great sound for the size. The only problem I've had with it is the cord doesn't stay in very well. I had a very had time deciding on a speaker, but I'm glad I went with this one!",verified
The beatblock is awesome.  For something so small and portable it offers a ton of loud and quality sound.  My favorite part is the bluetooth.  It's so easy to set up and a lot better with no cords.  I recommend it for anyone who wants a high quality iPhone/iPod/iPad speaker.,not_verified
"The 6' cable is not a slender connector like it shows in the photo. So if you need clearance for a case I would not recommend these, possibly the 3' is as pictured. I can't attest to the quality as I didn't bother opening them. I did get the iXCC branded cables, so it's not like they are the wrong item completely.",verified
I'm very impressed with all of the iXCC official stuff. I've heard of some weird 'China Crap' stuff coming instead.. so.. I'm very happy I got the legit stuff for this and the cables (bought sep).<br />Overall I really like the quality of this brand and the product.,verified
same,verified
havent had a chance to use it yet but Its nice to have it small enough to put on a key chain.,verified
"Basic but robust - I have purchased a few of these in past few months, and - i do not abuse my stuff but I am not particularly gentle - they do not show any trace of age.",verified
I ordered this charger hoping to finally be able to charge my phone in the car. Unfortunately this piece of junk worked for one hour and broke after that. It is not worth the money... even though it is so cheap!,verified
"I bought a couple of these skins, and so far they are GREAT! The skin was really easy to put on, and looks fantastic.",verified
I looked all over for a nook case before I tried Amazon and found this one. I like the protection it gives my Nook and has stood up well.,verified
"I don't get around much, so this clock didn't get much use.  After about a year (2 short trips), the alarm wouldn't set and the time wouldn't, either.  Others give this clock a good review.  I don't and am looking for another travel alarm. It did fold up nicely, but that's hardly enough to make me buy a second one! mb<br /><br />Update, 11-11:  I bought a Westclox Celebrity Glo-Clox (Salton) and am, so far, pleased with it.  Consider this one.<br />https://smile.amazon.com/Salton-47539-Westclox-Celebrity-Glo-Clox/dp/B00013K772/ref=cm_cr-mr-title",not_verified
"Any valuable of significant cost justifies accessories that protect it. This sturdy, well-built hard-shell case does just that for the Garmin GPS vehicle unit.",verified
Love this product it arrived right on time and it works great and sounds great. I would highly reccomend this buyer,verified
"I love the case!! It's cute, sparkly and fits my ipod since my ipod is the 3rd generation. I'm so thankful Amazon still sells cases for my old ipod!",verified
"Looks good.  Met all my expectations! This my second order from Skinit. They have my recommendation. Go dawgs.! Woof, woof!",verified
"After 3 months of use, this iPod cover has lost quite a few crystals, but the overall appearance is still ok. The crystals have fallen out around the corners and areas of the cover that likely get the most abuse. I have to admit, my daughter throws it in her purse and gym bag, so anything that can withstand that kind of impact isn't all that bad. NOTE: This item will NOT protect the iPod from water damage.",verified
"assembled and installed in my Toyota in about 5 minutes,is the perfect height and well built.Removing the tablet and inserting the tablet is very easy.My only concern would be for inexperienced drivers,to be very cautious as not to let it distract your driving. i use it for internet music and audio books while driving,my commute is around 2 hrs a day,so it fits its purpose as intended.",verified
"The product looks great after installation (looks almost the same as the W166 DRL) but the path is uneasy.<br /><br />Wrong model was sent but it came out fast turnaround to replace the DRL. You need to spend time to investigate the installation procedure w/o any installation guide. The DRL is not perfect fit/ plug-n-play work. It involved unloading the bumper, modification / seesaw work of the original fog light plastic mounts before you can fit in the DRL. Seems not DIY possible.",verified
Error message on readout when using on mini,verified
is good product and i liked to recommended to other persons to taste and connected  this item helped to any android,verified
"I was a little hesitant to purchase and FM transmitter for my car. I heard they didn't work as advertised and that I would hear a lot of static with my music. But when I bought a used car and an FM transmitter was the only way I'd be able to listen to my iPod, I needed to get one.    The Griffin Roadtrip Hands-Free was the only practical option when it came to FM transmitters. It plays and charges the iPod just like it's supposed to and the ability to talk on the phone through the car stereo and microphone is really nice. The only design flaw I can think of right now is that instead of pausing the iPod when a phone call comes in, it mutes the music. I have songs on my iPod because I like the music and I don't want to miss them if I have a long conversation on the phone. You can still manually pause the iPod, but it creates an extra step.    In terms of performance, I've heard that sound quality can depend quite heavily on the location of a car's antenna. Mine is built in to the rear window and I'd say sound quality is pretty good. If I listen hard, or during pauses between songs, I can usually hear a little static. The biggest factor in sound quality is the competing radio stations. I've found a station that maintains good quality for my trip from work to home, but if I deviate from that path, I usually have to use the Roadtrip's built in station finder. It usually does a good job of picking clear stations, but sometimes it only lasts for a few minutes.    In terms of the physical layout, the buttons are easy to find and press, and the lighting of the screen is not too bright for night driving. I love being able to rotate the iPod dock and move the neck around. It holds the position well, though I've only had it for about two months.    If you're looking for a good FM transmitter, I'd highly recommend you purchase this one. It's not perfect, but in my eyes, it's the best one one the market.",verified
"Fit my Nook simple touch glowlight perfectly. Holds it in good, seems to be made of good quality. Had it for a few months without issue.",verified
"I purchased this to replace a broken shop radio. I needed something with aux input for my mp3 player and I also wanted a good radio.<br /><br />This fills both roles well, brings in some hard to receive stations clearly and has good sound for the size.<br /><br />Not the cheapest product out there but I have had units that cost half as much die a quick death. This one has held up and has good sound quality even at high volume which I often need to hear it over loud background noise in the shop.<br /><br />I would recommended it to a friend.",verified
a very great product for anyone on the go and doesn't want the hassle from conventional headphones.(NO TANGLED WIRES!!!!) <br />at the price you can't beat this product.great sound as well. <br />i suggest buy this product while it is available!!!,not_verified
"I was skeptical if this would fit, but because the price was very low I decided to buy it because I loved the print. It fits very well, has a great texture and looks very nice. What you see in the preview is exactly what you get. Overall, I love the look of it, it is super cute. It's a must buy case.",verified
Bought this to use with my laptop because my husband and I watch tv shows online and needed more sound. Excellent! Really great sound for something so small and such a good price. Plugs into the headphone jack and also has a USB for charging. Like it so much that I have ordered a couple more for stocking stuffers...one for my husband's PSP and one for my daughters iPod. :),verified
"These 5-ft cables work great. They are cheap and they are constructed well. With that in mind, these should work great for years, and you wouldn't know the difference from these XLR cables or a much more expensive cable. I have used more expensive ones in the past, I saw no difference.",not_verified
"I would give this a lower rating if I could.  The item feels cheap, but that wouldn't bother me, or my DS10, if it would work as it is supposed to.  We charged this all night and it lasted only minutes!  Don't waste your money on this item.  I will update this later when I know how the seller responds to my request for a refund.",verified
"Aukey Muse 2 seems well built and feels premium for the price but returned due to Bluetooth connectivity and horrible voice sounds when connecting devices or turning the speaker on..  The metal like frame, style and weight are nice.  Sound quality on Bluetooth was great and loud when it worked.  Sound was clear and bass was minimum but there.  Using auxiliary was never loud enough for the device I was using to play mp3's with.",not_verified
